audio_file,class,id,candidate1_ko,candidate1_en,candidate2_ko,candidate2_en,candidate3_ko,candidate3_en,candidate4_ko,candidate4_en,candidate5_ko,candidate5_en
6_87.wav,6,87,부 우 웅 우 우 우 우 웅,BU U UNG U U U U UNG,키 이 쿄 초 로 롱 킹,KI I KYO CHO RO RONG KING,뿌 아 아 아 앙 이 아 아 앙,PPU A A A ANG I A A ANG,부 르 응 드 르 으 응 부 르 릉,BU REU EUNG DEU REU EU EUNG BU REU REUNG,뚜 루 룽 뺴 애 애 앵 우 왕,TTU RU RUNG PPYAE AE AE AENG U WANG
6_88.wav,6,88,부 르 릉 부 릉 부 릉 부 르 릉,BU REU REUNG BU REUNG BU REUNG BU REU REUNG,우 우 웅 우 웅 뿌 아 아 앙,U U UNG U UNG PPU A A ANG,부 웅 브 우 우 우 웅,BU UNG BEU U U U UNG,위 엥 에 엥 에 엥,WI ENG E ENG E ENG,뿌 우 잉 뿌 우 잉 붕 붕 붕,PPU U ING PPU U ING BUNG BUNG BUNG
6_89.wav,6,89,부 르 르 르 와 아 아 앙,BU REU REU REU WA A A ANG,뿌 루 루 앙 뿌 웅,PPU RU RU ANG PPU UNG,부 아 아 아 아 앙,BU A A A A ANG,부 우 우 웅 드 르 르 릉,BU U U UNG DEU REU REU REUNG,뿌 우 뚜 아 아 아 아 아 앙,PPU U TTU A A A A A ANG
6_9.wav,6,9,부 우 우 우 우 우 웅,BU U U U U U UNG,큐 로 로 로 로 로 로 링,KYU RO RO RO RO RO RO RING,뿌 아 아 앙 이 앙,PPU A A ANG I ANG,드 르 릉 부 르 으 으 응 으 응,DEU REU REUNG BU REU EU EU EUNG EU EUNG,그 라 아 아 아 아 아 아,GEU RA A A A A A A
6_90.wav,6,90,우 웅 부 와 아 아 아 앙,U UNG BU WA A A A ANG,콹 뿌 르 르 르 르 릉,KWAL PPU REU REU REU REU REUNG,부 룽 부 롸 앙,BU RUNG BU RWA ANG,트 륵 드 르 르 르 에 에 에 엥,TEU REUK DEU REU REU REU E E E ENG,뿌 리 이 이 이 이 이 이 잉,PPU RI I I I I I I ING
6_91.wav,6,91,부 와 부 우 우 웅 구 우 우 우 웅,BU WA BU U U UNG GU U U U UNG,쿠 룩 쿡 트 르 르 르 릉,KU RUK KUK TEU REU REU REU REUNG,부 르 릉 릉 부 르 르 릉,BU REU REUNG REUNG BU REU REU REUNG,들 덜 더 얼 덜 드 르 르 응 드 르 르,DEUL DEOL DEO EOL DEOL DEU REU REU EUNG DEU REU REU,뿌 북 부 우 우 욱,PPU BUK BU U U UK
6_92.wav,6,92,부 우 우 우 우 우 웅 당 당,BU U U U U U UNG DANG DANG,뀨 이 이 오 떠 떠,KKYU I I O TTEO TTEO,부 르 르 르 릉 봥 봥 봥,BU REU REU REU REUNG BWANG BWANG BWANG,바 아 아 아 앙 턱 터 억 턱,BA A A A ANG TEOK TEO EOK TEOK,부 아 아 아 아 앙 빵 빵,BU A A A A ANG PPANG PPANG
6_93.wav,6,93,구 오 오 오 오 오 이,GU O O O O O I,큐 유 우 우 우 우 웅,KYU YU U U U U UNG,뿌 아 아 아 앙 이 이 잉,PPU A A A ANG I I ING,바 라 라 라 아 아 앙 아 아 앙,BA RA RA RA A A ANG A A ANG,꾸 르 르 르 르,KKU REU REU REU REU
6_94.wav,6,94,우 우 우 우 우 웅,U U U U U UNG,쀼 우 우 우 우 우 우 우 잉,PPYU U U U U U U U ING,부 와 아 아 아 앙,BU WA A A A ANG,부 르 르 르 르 르 릉,BU REU REU REU REU REU REUNG,쁘 어 어 어 어 어 어 엉,PPEU EO EO EO EO EO EO EONG
6_95.wav,6,95,부 우 드 드 당 부 우 우 우,BU U DEU DEU DANG BU U U U,뀨 어 뷰 르 르 르 릉,KKYU EO BYU REU REU REU REUNG,브 르 릉 부 롸 아 아 앙,BEU REU REUNG BU RWA A A ANG,부 우 웅 터 억 부 르 르 응 붕,BU U UNG TEO EOK BU REU REU EUNG BUNG,봉 곡 곡 우 웨 에 에 에 엥,BONG GOK GOK U WE E E E ENG
6_96.wav,6,96,우 우 부 롸 아 앙,U U BU RWA A ANG,트 윽 혀 으,TEU EUK HYEO EU,부 르 릉,BU REU REUNG,후 웅 후 우 웅 우 웅,HU UNG HU U UNG U UNG,응 부 어 엉,EUNG BU EO EONG
6_97.wav,6,97,우 우 우 우 우 우,U U U U U U,주 우 우 우 우 웅,JU U U U U UNG,드 르 르 륵,DEU REU REU REUK,위 이 이 잉 세 그 헿,WI I I ING SE GEU HET,궈 러 러 러 러 러 러,GWO REO REO REO REO REO REO
6_98.wav,6,98,부 우 웅 북,BU U UNG BUK,큐 류 륙,KYU RYU RYUK,브 우 우 웅 부 와 아 앙,BEU U U UNG BU WA A ANG,부 르 릉 부 르 응 부 르 으 응,BU REU REUNG BU REU EUNG BU REU EU EUNG,투 투 르 르 르 르 투,TU TU REU REU REU REU TU
6_99.wav,6,99,구 오 오 오 오 부 르 릉,GU O O O O BU REU REUNG,큐 랴 라 라 라 라 랑,KYU RYA RA RA RA RA RANG,뿌 아 아 아 아 앙 이 아 아 앙 이 앙,PPU A A A A ANG I A A ANG I ANG,부 르 으 으 응 으 으 응 부 르 르 응 으 응,BU REU EU EU EUNG EU EU EUNG BU REU REU EUNG EU EUNG,우 이 이 이 이 이 이 잉 우 잉,U I I I I I I ING U ING
7_ (1).mp3,7,1,쭈 왑 쭈 왑,JJU WAB JJU WAB,프 쳐 프 쳐,PEU CHYEO PEU CHYEO,쫘 압 쫘 압 추 압,JJWA AB JJWA AB CHU AB,크 자 압 콰 잡 짭 카 사 아 압,KEU JA AB KWA JAB JJAB KA SA A AB,으 급 찹 으 급 찹 차 갑,EU GEUB CHAB EU GEUB CHAB CHA GAB
7_ (10).mp3,7,10,턱 촥 촥 촥 촥 촥 촥,TEOK CHWAK CHWAK CHWAK CHWAK CHWAK CHWAK,카 쟉 착 착 착 착,KA JYAK CHAK CHAK CHAK CHAK,스 그 그 극 스 극 스 극,SEU GEU GEU GEUK SEU GEUK SEU GEUK,스 윽 특 틋 틋 틋 틋 틋 틋 틋,SEU EUK TEUK TEUT TEUT TEUT TEUT TEUT TEUT TEUT,디 기 닥 닥 닥 닥 닥 닥,DI GI DAK DAK DAK DAK DAK DAK
7_ (100).mp3,7,100,퉈 헉 호 억 쿠 호 옥,TWO HEOK HO EOK KU HO OK,쿠 컥 켜 져 어 엄 켝,KU KEOK KYEO JYEO EO EOM KYEOK,와 그 자 작 쿠 웅 쩌 어 업,WA GEU JA JAK KU UNG JJEO EO EOB,콰 사 악 콰 삭 콰 사 악 콰 앗,KWA SA AK KWA SAK KWA SA AK KWA AT,싹 부 우 웅 쓰 악,SSAK BU U UNG SSEU AK
7_ (11).mp3,7,11,지 리 릭 칙 칙 치 디 딕 치 디 딕,JI RI RIK CHIK CHIK CHI DI DIK CHI DI DIK,쵸 죡 쳣 처 억 크 윽,CHYO JYOK CHYEOT CHEO EOK KEU EUK,부 스 럭 부 시 럭,BU SEU REOK BU SI REOK,찌 그 리 익 찍 그 르 윽 찍,JJI GEU RI IK JJIK GEU REU EUK JJIK,타 락 탓 타 라 락 타 랏,TA RAK TAT TA RA RAK TA RAT
7_ (12).mp3,7,12,치 이 이 이 익 터 으 윽,CHI I I I IK TEO EU EUK,조 로 록 쳡,JO RO ROK CHYEOB,스 크 츠 으 왑,SEU KEU CHEU EU WAB,처 저 어 어 억 스 거 억 어 억,CHEO JEO EO EO EOK SEU GEO EOK EO EOK,스 아 악 아 삭,SEU A AK A SAK
7_ (13).mp3,7,13,와 그 작 쩝,WA GEU JAK JJEOB,콰 악 칽,KWA AK KAL,와 그 륵,WA GEU REUK,아 그 작 아 삭,A GEU JAK A SAK,사 극 삭,SA GEUK SAK
7_ (14).mp3,7,14,와 그 득 타 락 타 락,WA GEU DEUK TA RAK TA RAK,쟈 압 쟈 압 쟈 압,JYA AB JYA AB JYA AB,쩝 쩝 쩝,JJEOB JJEOB JJEOB,찌 아 압 쭈 와 아 옵,JJI A AB JJU WA A OB,니 아 음 냠,NI A EUM NYAM
7_ (15).mp3,7,15,쩝 콰 으 으 윽 쩝,JJEOB KWA EU EU EUK JJEOB,크 흠 트 음 흠,KEU HEUM TEU EUM HEUM,틱 티 딕 툭 툭,TIK TI DIK TUK TUK,시 이 이 이 이 이 이 특 드 윽 특,SI I I I I I I TEUK DEU EUK TEUK,흠 닥 닥 흐 음 숙,HEUM DAK DAK HEU EUM SUK
7_ (16).mp3,7,16,와 그 작 티 딕 콰 득 콰 드 득,WA GEU JAK TI DIK KWA DEUK KWA DEU DEUK,콰 크 작 칵 카 구 쟉,KWA KEU JAK KAK KA GU JYAK,스 쾁 쿰 스 쾁,SEU KWAB KUM SEU KWAB,콰 그 자 악 크 저 업 크 작 크 작,KWA GEU JA AK KEU JEO EOB KEU JAK KEU JAK,쿰 착 쿰 착 아 삭 아 싹,KUM CHAK KUM CHAK A SAK A SSAK
7_ (17).mp3,7,17,와 작 와 작 와 작,WA JAK WA JAK WA JAK,카 구 와 구 카 그 작,KA GU WA GU KA GEU JAK,와 그 작 와 그 작,WA GEU JAK WA GEU JAK,콰 그 작 그 작 콰 작 콱,KWA GEU JAK GEU JAK KWA JAK KWAK,콰 킥 고 곽 콰 킥,KWA KIK GO GWAK KWA KIK
7_ (18).mp3,7,18,추 르 르 추 르 르 콱 콰 윽 콰 윽,CHU REU REU CHU REU REU KWAK KWA EUK KWA EUK,저 럭 콱 좍 자 락 작,JEO REOK KWAK JWAK JA RAK JAK,쿰 착 쿰 착 쿰 착 쿰,KUM CHAK KUM CHAK KUM CHAK KUM,카 그 작 카 그 작 커 적 카 작,KA GEU JAK KA GEU JAK KEO JEOK KA JAK,아 그 작 가 그 작,A GEU JAK GA GEU JAK
7_ (19).mp3,7,19,콰 드 득 콰 드 득 콰 드 득 춰 억,KWA DEU DEUK KWA DEU DEUK KWA DEU DEUK CHWO EOK,카 규 작 컥 커 쿰 적,KA GYU JAK KEOK KEO KUM JEOK,크 와 암 크 와 암,KEU WA AM KEU WA AM,콰 그 자 악 까 자 악 콰 작 칵,KWA GEU JA AK KKA JA AK KWA JAK KAK,칵 작 칵 카 그 작,KAK JAK KAK KA GEU JAK
7_ (2).mp3,7,2,쭈 왑 서 억 후 움,JJU WAB SEO EOK HU UM,쳑 챡 흐 흠 흡,CHYEOK CHYAK HEU HEUM HEUB,쓰 읍 촤 압,SSEU EUB CHWA AB,콰 삭 삭 짭 잡 잡,KWA SAK SAK JJAB JAB JAB,챱 씁 우 엉 우 엉,CHYAB SSEUB U EONG U EONG
7_ (20).mp3,7,20,쭈 왑 쭈 왑 뚜 와 악 뚜 와 악,JJU WAB JJU WAB TTU WA AK TTU WA AK,크 즈 크 즈 급,KEU JEU KEU JEU GEUB,와 그 작 와 즈 가,WA GEU JAK WA JEU GA,콰 작 콰 자 악 짜 압 짭,KWA JAK KWA JA AK JJA AB JJAB,코 캭 고 캭 고 캭,KO KYAK GO KYAK GO KYAK
7_ (21).mp3,7,21,하 웁 하 웁 하 웁 하 웁 쿠 아,HA UB HA UB HA UB HA UB KU A,커 젹 쳐 엄 트 륵 쳐 러 험,KEO JYEOK CHYEO EOM TEU REUK CHYEO REO HEOM,와 그 자 작 와 작 와 작,WA GEU JA JAK WA JAK WA JAK,콰 갑 콰 압 콰 압 카 압 합,KWA GAB KWA AB KWA AB KA AB HAB,콰 콥 캬 콥 코 롹 캬 콥,KWA KOB KYA KOB KO RWAK KYA KOB
7_ (22).mp3,7,22,쭈 구 둥 꼴 깍 콰 득,JJU GU DUNG KKOL KKAK KWA DEUK,큐 쥼 츅 카 쟉,KYU JYUM CHYUK KA JYAK,콰 우 움,KWA U UM,쯔 어 업 쩌 어 업 콰 직,JJEU EO EOB JJEO EO EOB KWA JIK,추 쿠 작 카 훔,CHU KU JAK KA HUM
7_ (23).mp3,7,23,콰 드 윽 콰 드 윽 콰 흐 으 윽,KWA DEU EUK KWA DEU EUK KWA HEU EU EUK,코 죠 암 져 자 암 조 조 옴 움,KO JYO AM JYEO JA AM JO JO OM UM,크 움 측 크 움 측 크 움 측,KEU UM CHEUK KEU UM CHEUK KEU UM CHEUK,쯔 릅 콰 가 악 콰 갓 콰 갓 콰 아 악,JJEU REUB KWA GA AK KWA GAT KWA GAT KWA A AK,음 콰 악 음 콰 악 음 콱,EUM KWA AK EUM KWA AK EUM KWAK
7_ (24).mp3,7,24,촤 라 락 쩌 그 극 꽈 으 윽,CHWA RA RAK JJEO GEU GEUK KKWA EU EUK,쳐 러 러 러 럭 쳑 터 러 럭,CHYEO REO REO REO REOK CHYEOK TEO REO REOK,콰 르 륵 크 움 측 크 움 측,KWA REU REUK KEU UM CHEUK KEU UM CHEUK,콰 삭 칵 콰 사 아 악 카 각,KWA SAK KAK KWA SA A AK KA GAK,아 가 락 옴 아 가 락 옴,A GA RAK OM A GA RAK OM
7_ (25).mp3,7,25,와 득 콰 드 득 콰 득,WA DEUK KWA DEU DEUK KWA DEUK,쵸 로 로 록 챠 락,CHYO RO RO ROK CHYA RAK,크 왑 크 왑,KEU WAB KEU WAB,콰 그 자 악 콰 악 콰 작 콰 작,KWA GEU JA AK KWA AK KWA JAK KWA JAK,칵 카 가 가 가 가 각 그 훕 그 훕,KAK KA GA GA GA GA GAK GEU HUB GEU HUB
7_ (26).mp3,7,26,콰 드 득 콰 드 드 득,KWA DEU DEUK KWA DEU DEU DEUK,캬 규 쟘 쟘 쟘,KYA GYU JYAM JYAM JYAM,와 그 작 와 그 작,WA GEU JAK WA GEU JAK,카 그 자 악 카 그 자 악 카 그 작 카 작,KA GEU JA AK KA GEU JA AK KA GEU JAK KA JAK,촤 그 작 촤 그 작 촤 그 작 착,CHWA GEU JAK CHWA GEU JAK CHWA GEU JAK CHAK
7_ (27).mp3,7,27,쭈 왑 쭈 왑 워 걱,JJU WAB JJU WAB WO GEOK,카 그 작 와 그 작,KA GEU JAK WA GEU JAK,와 그 작 와 그 작,WA GEU JAK WA GEU JAK,카 구 잡 콰 잡 카 작,KA GU JAB KWA JAB KA JAK,옥 컁 곡 곽 고 곽,OK KYANG GOK GWAK GO GWAK
7_ (28).mp3,7,28,쩌 업 콰 으 윽 콰 으 윽,JJEO EOB KWA EU EUK KWA EU EUK,큐 쥼 쳐 업 져 락 젹,KYU JYUM CHYEO EOB JYEO RAK JYEOK,크 움 측 크 움 측,KEU UM CHEUK KEU UM CHEUK,크 집 쿠 솨 악 까 그 윽,KEU JIB KU SWA AK KKA GEU EUK,콰 옹 콤 코 쾀,KWA ONG KOM KO KWAM
7_ (29).mp3,7,29,와 그 극 쩝 와 작 그 극,WA GEU GEUK JJEOB WA JAK GEU GEUK,켜 고 캬 챡 챠 캭,KYEO GO KYA CHYAK CHYA KYAK,콰 움 크 움 크 움 크 움 측,KWA UM KEU UM KEU UM KEU UM CHEUK,콰 작 카 압 카 잡 카 잡,KWA JAK KA AB KA JAB KA JAB,죵 죠 롱 오 쾀 오 쾀 므,JYONG JYO RONG O KWAM O KWAM MEU
7_ (3).mp3,7,3,쭈 웝 콰 흐 흑 쭈 헙 콰 흑,JJU WOB KWA HEU HEUK JJU HEOB KWA HEUK,측 져 럽 쳐 잉,CHEUK JYEO REOB CHYEO ING,쩌 접 와 그 자 작 쩝,JJEO JEOB WA GEU JA JAK JJEOB,츠 읏 콰 가 아 악 쩝 콰 악,CHEU EUT KWA GA A AK JJEOB KWA AK,쪕 카 흠 쪕 큼,JJYEOB KA HEUM JJYEOB KEUM
7_ (30).mp3,7,30,와 극 우 걱 와 극,WA GEUK U GEOK WA GEUK,와 작 와 잠 와 작 캄,WA JAK WA JAM WA JAK KAM,쯔 왑 쯔 왑 쯔 왑,JJEU WAB JJEU WAB JJEU WAB,쿠 그 작 크 작 크 작,KU GEU JAK KEU JAK KEU JAK,코 흡 음 코 흠 코 흠,KO HEUB EUM KO HEUM KO HEUM
7_ (31).mp3,7,31,츠 라 락 터 럭 턱 우 걱,CHEU RA RAK TEO REOK TEOK U GEOK,크 가 졈 타 륵 카 졈,KEU GA JYEOM TA REUK KA JYEOM,와 그 작 와 그 작,WA GEU JAK WA GEU JAK,꼬 그 르 르 르 바 그 작 콰 작,KKO GEU REU REU REU BA GEU JAK KWA JAK,콩 고 로 록 콤 콰 옵,KONG GO RO ROK KOM KWA OB
7_ (33).mp3,7,33,흠 냐 흠 냐 쩍 쩌 어 억,HEUM NYA HEUM NYA JJEOK JJEO EO EOK,켜 졈 컴 켬 커 엄,KYEO JYEOM KEOM KYEOM KEO EOM,콰 악 콰 악 추 압 추 압,KWA AK KWA AK CHU AB CHU AB,커 겁 커 거 겁 크 곽 크 과 아 악,KEO GEOB KEO GEO GEOB KEU GWAK KEU GWA A AK,즐 긍 즐 긍 삭 석,JEUL GEUNG JEUL GEUNG SAK SEOK
7_ (34).mp3,7,34,쿼 득 쿼 득 드 드 득 드 득,KWO DEUK KWO DEUK DEU DEU DEUK DEU DEUK,코 규 작 트 럭 트 럭,KO GYU JAK TEU REOK TEU REOK,크 음 크 음 크 음 크 훔,KEU EUM KEU EUM KEU EUM KEU HUM,쿰 척 쿰 콰 작 쿰 척 콰 작 콱,KUM CHEOK KUM KWA JAK KUM CHEOK KWA JAK KWAK,참 참 자 그 작 자 그 작,CHAM CHAM JA GEU JAK JA GEU JAK
7_ (35).mp3,7,35,쿼 득 쿼 득 쿼 득 쿼 득,KWO DEUK KWO DEUK KWO DEUK KWO DEUK,크 젹 터 럭 텩 텩,KEU JYEOK TEO REOK TYEOK TYEOK,와 자 작 와 작 와 작,WA JA JAK WA JAK WA JAK,콰 캇 콰 직 콰 즈 윽 콰 읏,KWA KAT KWA JIK KWA JEU EUK KWA EUT,당 디 쿠 쥬 적 쿠 주 적 쿠 주 적,DANG DI KU JYU JEOK KU JU JEOK KU JU JEOK
7_ (36).mp3,7,36,쿼 윽 쿼 윽 쿼 윽 쿼 으 윽,KWO EUK KWO EUK KWO EUK KWO EU EUK,크 쳐 럭 쳐 엄 카 작 칵,KEU CHYEO REOK CHYEO EOM KA JAK KAK,와 그 자 작 와 작 와 작,WA GEU JA JAK WA JAK WA JAK,콰 가 앗 크 흡 콰 지 집 콰 악,KWA GA AT KEU HEUB KWA JI JIB KWA AK,크 흠 큼 캄,KEU HEUM KEUM KAM
7_ (37).mp3,7,37,으 득 콰 득 콰 득 콰 득,EU DEUK KWA DEUK KWA DEUK KWA DEUK,쳐 럭 쿰 쿰 쿰,CHYEO REOK KUM KUM KUM,와 그 작 와 그 작 와 그 작,WA GEU JAK WA GEU JAK WA GEU JAK,콰 그 작 콰 작 콰 작 콰 작,KWA GEU JAK KWA JAK KWA JAK KWA JAK,와 그 작 쿰 쿰,WA GEU JAK KUM KUM
7_ (38).mp3,7,38,쭤 어 업 촥 쿼 득 턱,JJWO EO EOB CHWAK KWO DEUK TEOK,쳐 럭 터 억 측 착,CHYEO REOK TEO EOK CHEUK CHAK,탁 탁 와 그 작,TAK TAK WA GEU JAK,뚜 걱 콰 직 콰 삭 끄 자 압 짭 짭,TTU GEOK KWA JIK KWA SAK KKEU JA AB JJAB JJAB,싹 스 악 또 끄 딱,SSAK SEU AK TTO KKEU TTAK
7_ (39).mp3,7,39,턱 트 드 득 득 꿔 거 꾸,TEOK TEU DEU DEUK DEUK KKWO GEO KKU,크 으 켜 점 켜 점 컥,KEU EU KYEO JEOM KYEO JEOM KEOK,쿠 웁 으 읍 쩌 업 쩌 업,KU UB EU EUB JJEO EOB JJEO EOB,터 걱 콰 각 콰 그 작 콰 압,TEO GEOK KWA GAK KWA GEU JAK KWA AB,탁 쿰 척 쿰 척 쿰 척,TAK KUM CHEOK KUM CHEOK KUM CHEOK
7_ (4).mp3,7,4,쭈 왑 헉 쭈 왑 헉 흐 허 어 억,JJU WAB HEOK JJU WAB HEOK HEU HEO EO EOK,측 쳑 쳑 트 턉,CHEUK CHYEOK CHYEOK TEU TYAB,쭈 압 쩌 업 쩌 허 으 읍,JJU AB JJEO EOB JJEO HEO EU EUB,쩌 억 쩌 억 즈 과 아 압 콰 가 아 아 아 앗,JJEO EOK JJEO EOK JEU GWA A AB KWA GA A A A AT,챠 콥 챠 콥 오 쾨 옵,CHYA KOB CHYA KOB O KOE OB
7_ (40).mp3,7,40,또 닥 쭈 왑 쭤 업,TTO DAK JJU WAB JJWO EOB,댝 떡 닥 트 럭,DYAK TTEOK DAK TEU REOK,와 그 작 쩝 쩝,WA GEU JAK JJEOB JJEOB,쩝 쩌 업 콰 작 콰 작,JJEOB JJEO EOB KWA JAK KWA JAK,쨔 르 릅 쨥 쨥,JJYA REU REUB JJYAB JJYAB
7_ (41).mp3,7,41,쭈 왑 쭈 왑 쭈 와 압,JJU WAB JJU WAB JJU WA AB,큐 커 쟘 큐 커 자 암,KYU KEO JYAM KYU KEO JA AM,크 왐 크 오 우 왐,KEU WAM KEU O U WAM,카 그 자 압 카 잡 카 잡 카 잡,KA GEU JA AB KA JAB KA JAB KA JAB,니 얌 니 얌 띠 아 옥 띠 아 옥,NI YAM NI YAM TTI A OK TTI A OK
7_ (42).mp3,7,42,꼬 드 득 치 지 직 꼬 윽,KKO DEU DEUK CHI JI JIK KKO EUK,컴 카 옴,KEOM KA OM,코 옥 코 움,KO OK KO UM,커 거 억 크 자 압 컵,KEO GEO EOK KEU JA AB KEOB,크 하 옴 크 하 옴,KEU HA OM KEU HA OM
7_ (43).mp3,7,43,꼬 옥 꽈 악 꾸 아 악,KKO OK KKWA AK KKU A AK,크 쳐 움 카 락 턱,KEU CHYEO UM KA RAK TEOK,콰 르 흠 코 르 흠,KWA REU HEUM KO REU HEUM,컥 콰 그 윽 카 각 카 각,KEOK KWA GEU EUK KA GAK KA GAK,코 옵 코 옵 코 옵,KO OB KO OB KO OB
7_ (44).mp3,7,44,와 그 작 춥 찹 춥,WA GEU JAK CHUB CHAB CHUB,컴 컴 척 컴,KEOM KEOM CHEOK KEOM,쿰 척 쿰 척,KUM CHEOK KUM CHEOK,카 그 작 쩌 업 쩝,KA GEU JAK JJEO EOB JJEOB,코 흠 코 흠 카 흠,KO HEUM KO HEUM KA HEUM
7_ (45).mp3,7,45,와 그 작 와 그 작 쩝,WA GEU JAK WA GEU JAK JJEOB,뇸 뇸 욤 뇸,NYOM NYOM YOM NYOM,쩝 쩝 쩝 쩝,JJEOB JJEOB JJEOB JJEOB,콰 삭 움 삭 크 삭 카 사,KWA SAK UM SAK KEU SAK KA SA,큼 뇸 뇸 큼 뇸 뇸 큼 뇸 큼,KEUM NYOM NYOM KEUM NYOM NYOM KEUM NYOM KEUM
7_ (46).mp3,7,46,쩌 업 쩍 쩌 걱 쩌 걱 쩌 걱,JJEO EOB JJEOK JJEO GEOK JJEO GEOK JJEO GEOK,쿠 쿰 쿠 쟈 쿰,KU KUM KU JYA KUM,스 쿰 스 쿰 스 쿠 움 측,SEU KUM SEU KUM SEU KU UM CHEUK,크 좍 캅 캅 캅 캅,KEU JWAK KAB KAB KAB KAB,쿰 칙 쿰 쿰 쿰 칙 쿰,KUM CHIK KUM KUM KUM CHIK KUM
7_ (47).mp3,7,47,쭤 업 쭈 와 아 악,JJWO EOB JJU WA A AK,크 졈 찌 이 익,KEU JYEOM JJI I IK,쯔 음 쯔 와 압,JJEU EUM JJEU WA AB,쩌 어 업 콰 사 악 아 아 악,JJEO EO EOB KWA SA AK A A AK,촤 아 압,CHWA A AB
7_ (48).mp3,7,48,과 르 르 르 르 르 륵,GWA REU REU REU REU REU REUK,조 로 록 토 록 톡,JO RO ROK TO ROK TOK,큼 측 큼 측,KEUM CHEUK KEUM CHEUK,쿠 움 척 쩌 업 쩌 업,KU UM CHEOK JJEO EOB JJEO EOB,뿔 룰 룰 룰 룰 룰 룰 룰,PPUL RUL RUL RUL RUL RUL RUL RUL
7_ (49).mp3,7,49,우 걱 우 걱 와 그 윽,U GEOK U GEOK WA GEU EUK,푸 수 후 수,PU SU HU SU,스 쿰 스 쿰 스 쿰,SEU KUM SEU KUM SEU KUM,스 윽 탁 쿰 척 쿰 척,SEU EUK TAK KUM CHEOK KUM CHEOK,와 그 잡 잡 잡 잡,WA GEU JAB JAB JAB JAB
7_ (5).mp3,7,5,치 긱 트 락 닥 쭈 왑,CHI GIK TEU RAK DAK JJU WAB,처 가 쳑 챠 악,CHEO GA CHYEOK CHYA AK,쮸 압 쮸 압,JJYU AB JJYU AB,츠 카 츠 카 오 옥 츽,CHEU KA CHEU KA O OK CHUIK,잉 지 그 학 탁,ING JI GEU HAK TAK
7_ (50).mp3,7,50,흐 음 쭈 옥 쪽 꾸 으 윽,HEU EUM JJU OK JJOK KKU EU EUK,끄 릇 쳐 업 쳐 억 쳑,KKEU REUT CHYEO EOB CHYEO EOK CHYEOK,스 크 움 측,SEU KEU UM CHEUK,크 흠 쿠 후 움 쩝 쩝 크 쩌 업 쿱 쫩,KEU HEUM KU HU UM JJEOB JJEOB KEU JJEO EOB KUB JJWAB,브 으 어 엉 츼 입 칍,BEU EU EO EONG CHUI IB CHUIB
7_ (51).mp3,7,51,쭈 왑 쩍 쭈 왑 쩍 쭈 왑 쩍,JJU WAB JJEOK JJU WAB JJEOK JJU WAB JJEOK,표 챠 자 작 트 락,PYO CHYA JA JAK TEU RAK,스 쿰 척 스 큼 측,SEU KUM CHEOK SEU KEUM CHEUK,쿰 척 쿰 척 쫘 압 짭,KUM CHEOK KUM CHEOK JJWA AB JJAB,음 주 왕 쪼 잉 쫑,EUM JU WANG JJO ING JJONG
7_ (52).mp3,7,52,웁 웁 쭈 왑 웁 쭈 왑 웁 쭈 왑,UB UB JJU WAB UB JJU WAB UB JJU WAB,큐 거 작 졉 쟙 접 악,KYU GEO JAK JYEOB JYAB JEOB AK,쭈 압 쭈 압 쩝 쩝,JJU AB JJU AB JJEOB JJEOB,쩌 접 접 쩌 업 쩌 업 크 좍,JJEO JEOB JEOB JJEO EOB JJEO EOB KEU JWAK,옴 쟈 옵 자 옵 자 옵,OM JYA OB JA OB JA OB
7_ (53).mp3,7,53,주 그 작 주 그 작 주 그 작,JU GEU JAK JU GEU JAK JU GEU JAK,구 왐 주 압 줌 줌,GU WAM JU AB JUM JUM,쿰 척 쿰 척,KUM CHEOK KUM CHEOK,쿰 척 쿰 척 쿰 척,KUM CHEOK KUM CHEOK KUM CHEOK,큼 졈 큼 졈 큼,KEUM JYEOM KEUM JYEOM KEUM
7_ (54).mp3,7,54,기 리 리 릭 쫙 욱 쫙,GI RI RI RIK JJWAK UK JJWAK,부 좌 우 쫘 압 쫩,BU JWA U JJWA AB JJWAB,큼 척 쿰 척,KEUM CHEOK KUM CHEOK,쫘 그 자 압 톡 쫘 그 작,JJWA GEU JA AB TOK JJWA GEU JAK,콰 이 옥 콰 콕 콱 크,KWA I OK KWA KOK KWAK KEU
7_ (55).mp3,7,55,쭈 와 옵 쭈 와 옵,JJU WA OB JJU WA OB,쿠 쥬 쥬 쥬 쿠 졈 져 점,KU JYU JYU JYU KU JYEOM JYEO JEOM,쩌 어 업 쩌 업,JJEO EO EOB JJEO EOB,쿠 후 우 우 우 콰 짜 아 압 짭,KU HU U U U KWA JJA A AB JJAB,쫘 곡 쫘 끅,JJWA GOK JJWA KKEUK
7_ (56).mp3,7,56,쩝 쭙 와 그 작,JJEOB JJUB WA GEU JAK,쿠 움 움,KU UM UM,즈 읍,JEU EUB,지 지 직 콰 그 작,JI JI JIK KWA GEU JAK,꾸 롱 그 지 지 직,KKU RONG GEU JI JI JIK
